id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
1368074,870,NSE_FO:BANKNIFTY01JUN2343600PE,26-05-2023 11:00,1,25,249.45,26-05-2023 12:30,0,25,193.65,1395,22.37,88192.5,53.45,253192.5,-13.39
1367908,870,NSE_FO:BANKNIFTY25MAY2343500CE,25-05-2023 10:30,1,25,104.85,25-05-2023 10:45,0,25,122.95,-452.5,-17.26,86797.5,52.6,251797.5,-13.87
1367906,870,NSE_FO:BANKNIFTY25MAY2343600PE,25-05-2023 09:45,1,25,92.5,25-05-2023 10:30,0,25,154.4,-1547.5,-66.92,87250,52.88,252250,-13.71
1367634,870,NSE_FO:BANKNIFTY25MAY2343900CE,24-05-2023 11:15,1,25,189.2,24-05-2023 12:45,0,25,137.95,1281.25,27.09,88797.5,53.82,253797.5,-13.18
1367633,870,NSE_FO:BANKNIFTY25MAY2343800PE,24-05-2023 09:45,1,25,131.1,24-05-2023 11:15,0,25,102.35,718.75,21.93,87516.25,53.04,252516.25,-13.62
1367308,870,NSE_FO:BANKNIFTY25MAY2344000CE,23-05-2023 14:45,1,25,197.8,23-05-2023 15:10,0,25,199.8,-50,-1.01,86797.5,52.6,251797.5,-13.87
1367306,870,NSE_FO:BANKNIFTY25MAY2344100PE,23-05-2023 14:15,1,25,210.35,23-05-2023 14:45,0,25,222.65,-307.5,-5.85,86847.5,52.63,251847.5,-13.85
1367303,870,NSE_FO:BANKNIFTY25MAY2344000CE,23-05-2023 13:30,1,25,210,23-05-2023 14:15,0,25,210.1,-2.5,-0.05,87155,52.82,252155,-13.74
1367301,870,NSE_FO:BANKNIFTY25MAY2344000PE,23-05-2023 12:30,1,25,188.75,23-05-2023 13:30,0,25,169.65,477.5,10.12,87157.5,52.82,252157.5,-13.74
1367297,870,NSE_FO:BANKNIFTY25MAY2344000CE,23-05-2023 10:30,1,25,203.8,23-05-2023 12:30,0,25,197.55,156.25,3.07,86680,52.53,251680,-13.91
1367292,870,NSE_FO:BANKNIFTY25MAY2344000PE,23-05-2023 09:45,1,25,211.5,23-05-2023 10:30,0,25,196.2,382.5,7.23,86523.75,52.44,251523.75,-13.96
1367020,870,NSE_FO:BANKNIFTY25MAY2343900PE,22-05-2023 12:15,1,25,238.55,22-05-2023 12:30,0,25,270.3,-793.75,-13.31,86141.25,52.21,251141.25,-14.09
1367018,870,NSE_FO:BANKNIFTY25MAY2343900CE,22-05-2023 11:30,1,25,233.35,22-05-2023 12:15,0,25,245.25,-297.5,-5.1,86935,52.69,251935,-13.82
1367015,870,NSE_FO:BANKNIFTY25MAY2344000PE,22-05-2023 11:00,1,25,270.65,22-05-2023 11:30,0,25,307,-908.75,-13.43,87232.5,52.87,252232.5,-13.72
1366729,870,NSE_FO:BANKNIFTY25MAY2343900PE,19-05-2023 09:30,1,25,291.65,19-05-2023 10:00,0,25,371.65,-2000,-27.43,88141.25,53.42,253141.25,-13.41
1366433,870,NSE_FO:BANKNIFTY18MAY2344000CE,18-05-2023 11:45,1,25,94,18-05-2023 13:00,0,25,45.4,1215,51.7,90141.25,54.63,255141.25,-12.72
1366430,870,NSE_FO:BANKNIFTY18MAY2344000PE,18-05-2023 11:00,1,25,99.8,18-05-2023 11:45,0,25,79.5,507.5,20.34,88926.25,53.89,253926.25,-13.14
1366428,870,NSE_FO:BANKNIFTY18MAY2344000CE,18-05-2023 09:45,1,25,96.75,18-05-2023 11:00,0,25,85.65,277.5,11.47,88418.75,53.59,253418.75,-13.31
1366155,870,NSE_FO:BANKNIFTY18MAY2343900PE,17-05-2023 11:15,1,25,185,17-05-2023 11:30,0,25,206.05,-526.25,-11.38,88141.25,53.42,253141.25,-13.41
1366154,870,NSE_FO:BANKNIFTY18MAY2343800CE,17-05-2023 10:30,1,25,181.8,17-05-2023 11:15,0,25,197.45,-391.25,-8.61,88667.5,53.74,253667.5,-13.23
1366151,870,NSE_FO:BANKNIFTY18MAY2343900PE,17-05-2023 09:30,1,25,179.65,17-05-2023 10:30,0,25,222.95,-1082.5,-24.1,89058.75,53.98,254058.75,-13.09
1365882,870,NSE_FO:BANKNIFTY18MAY2344000PE,16-05-2023 13:00,1,25,206.5,16-05-2023 13:45,0,25,174.85,791.25,15.33,90141.25,54.63,255141.25,-12.72
1365879,870,NSE_FO:BANKNIFTY18MAY2344100CE,16-05-2023 11:15,1,25,188.3,16-05-2023 13:00,0,25,164.55,593.75,12.61,89350,54.15,254350,-12.99
1365875,870,NSE_FO:BANKNIFTY18MAY2344000PE,16-05-2023 10:00,1,25,216.2,16-05-2023 11:15,0,25,191.6,615,11.38,88756.25,53.79,253756.25,-13.2
1365599,870,NSE_FO:BANKNIFTY18MAY2344100PE,15-05-2023 14:00,1,25,268.65,15-05-2023 14:30,0,25,294.35,-642.5,-9.57,88141.25,53.42,253141.25,-13.41
1365596,870,NSE_FO:BANKNIFTY18MAY2344100CE,15-05-2023 13:30,1,25,211.5,15-05-2023 14:00,0,25,228.95,-436.25,-8.25,88783.75,53.81,253783.75,-13.19
1365592,870,NSE_FO:BANKNIFTY18MAY2344100PE,15-05-2023 13:00,1,25,288.9,15-05-2023 13:30,0,25,293,-102.5,-1.42,89220,54.07,254220,-13.04
1365591,870,NSE_FO:BANKNIFTY18MAY2344000CE,15-05-2023 12:15,1,25,250.15,15-05-2023 13:00,0,25,269.4,-481.25,-7.7,89322.5,54.13,254322.5,-13
1365588,870,NSE_FO:BANKNIFTY18MAY2344000PE,15-05-2023 11:45,1,25,265.2,15-05-2023 12:15,0,25,264.3,22.5,0.34,89803.75,54.43,254803.75,-12.84
1365585,870,NSE_FO:BANKNIFTY18MAY2344000CE,15-05-2023 11:00,1,25,212.8,15-05-2023 11:45,0,25,248.25,-886.25,-16.66,89781.25,54.41,254781.25,-12.85
1365583,870,NSE_FO:BANKNIFTY18MAY2343900PE,15-05-2023 09:45,1,25,274.45,15-05-2023 11:00,0,25,253.4,526.25,7.67,90667.5,54.95,255667.5,-12.54
1363885,870,NSE_FO:BANKNIFTY18MAY2343600CE,12-05-2023 13:15,1,25,271,12-05-2023 14:00,0,25,373.3,-2557.5,-37.75,90141.25,54.63,255141.25,-12.72
1363881,870,NSE_FO:BANKNIFTY18MAY2343500PE,12-05-2023 12:15,1,25,291.05,12-05-2023 13:15,0,25,252.5,963.75,13.25,92698.75,56.18,257698.75,-11.85
1363879,870,NSE_FO:BANKNIFTY18MAY2343500CE,12-05-2023 11:30,1,25,273.85,12-05-2023 12:15,0,25,285.6,-293.75,-4.29,91735,55.6,256735,-12.18
1363877,870,NSE_FO:BANKNIFTY18MAY2343500PE,12-05-2023 10:00,1,25,327.15,12-05-2023 11:30,0,25,305.2,548.75,6.71,92028.75,55.78,257028.75,-12.08
1363874,870,NSE_FO:BANKNIFTY18MAY2343400CE,12-05-2023 09:45,1,25,297.2,12-05-2023 10:00,0,25,324.1,-672.5,-9.05,91480,55.44,256480,-12.26
1363872,870,NSE_FO:BANKNIFTY18MAY2343400PE,12-05-2023 09:30,1,25,309.3,12-05-2023 09:45,0,25,308.85,11.25,0.15,92152.5,55.85,257152.5,-12.03
1363573,870,NSE_FO:BANKNIFTY11MAY2343400CE,11-05-2023 09:30,1,25,136.55,11-05-2023 10:15,0,25,216.55,-2000,-58.59,92141.25,55.84,257141.25,-12.04
1363232,870,NSE_FO:BANKNIFTY11MAY2343000PE,10-05-2023 10:30,1,25,171.9,10-05-2023 12:00,0,25,91.9,2000,46.54,94141.25,57.06,259141.25,-11.35
1362951,870,NSE_FO:BANKNIFTY11MAY2343300PE,09-05-2023 14:15,1,25,218,09-05-2023 14:30,0,25,185.5,812.5,14.91,92141.25,55.84,257141.25,-12.04
1362949,870,NSE_FO:BANKNIFTY11MAY2343500CE,09-05-2023 12:30,1,25,178.85,09-05-2023 14:15,0,25,99.25,1990,44.51,91328.75,55.35,256328.75,-12.32
1362945,870,NSE_FO:BANKNIFTY11MAY2343500PE,09-05-2023 12:00,1,25,180.75,09-05-2023 12:30,0,25,187.9,-178.75,-3.96,89338.75,54.14,254338.75,-13
1362942,870,NSE_FO:BANKNIFTY11MAY2343400CE,09-05-2023 11:15,1,25,222.35,09-05-2023 12:00,0,25,247.3,-623.75,-11.22,89517.5,54.25,254517.5,-12.94
1362687,870,NSE_FO:BANKNIFTY11MAY2343300PE,08-05-2023 12:45,1,25,209.65,08-05-2023 13:00,0,25,255.1,-1136.25,-21.68,90141.25,54.63,255141.25,-12.72
1362686,870,NSE_FO:BANKNIFTY11MAY2343300CE,08-05-2023 12:30,1,25,245,08-05-2023 12:45,0,25,267.95,-573.75,-9.37,91277.5,55.32,256277.5,-12.33
1362683,870,NSE_FO:BANKNIFTY11MAY2343300PE,08-05-2023 12:00,1,25,230.8,08-05-2023 12:30,0,25,241.7,-272.5,-4.72,91851.25,55.67,256851.25,-12.14
1362680,870,NSE_FO:BANKNIFTY11MAY2343300CE,08-05-2023 10:30,1,25,254,08-05-2023 12:00,0,25,254.7,-17.5,-0.28,92123.75,55.83,257123.75,-12.04
1362406,870,NSE_FO:BANKNIFTY11MAY2343400CE,05-05-2023 09:30,1,25,281.95,05-05-2023 10:15,0,25,361.95,-2000,-28.37,92141.25,55.84,257141.25,-12.04
1362128,870,NSE_FO:BANKNIFTY04MAY2343500PE,04-05-2023 14:45,1,25,23.4,04-05-2023 15:15,0,25,4.95,461.25,78.85,94141.25,57.06,259141.25,-11.35
1362123,870,NSE_FO:BANKNIFTY04MAY2343400CE,04-05-2023 14:00,1,25,90.65,04-05-2023 14:45,0,25,133.2,-1063.75,-46.94,93680,56.78,258680,-11.51
1362119,870,NSE_FO:BANKNIFTY04MAY2343500PE,04-05-2023 13:45,1,25,65.9,04-05-2023 14:00,0,25,85.15,-481.25,-29.21,94743.75,57.42,259743.75,-11.15
1362116,870,NSE_FO:BANKNIFTY04MAY2343500CE,04-05-2023 13:30,1,25,52,04-05-2023 13:45,0,25,59.4,-185,-14.23,95225,57.71,260225,-10.98
1362113,870,NSE_FO:BANKNIFTY04MAY2343400PE,04-05-2023 13:00,1,25,67.6,04-05-2023 13:30,0,25,34.75,821.25,48.59,95410,57.82,260410,-10.92
1362110,870,NSE_FO:BANKNIFTY04MAY2343400CE,04-05-2023 11:30,1,25,69.95,04-05-2023 13:00,0,25,75.3,-133.75,-7.65,94588.75,57.33,259588.75,-11.2
1362109,870,NSE_FO:BANKNIFTY04MAY2343300PE,04-05-2023 10:30,1,25,79.8,04-05-2023 11:30,0,25,53.15,666.25,33.4,94722.5,57.41,259722.5,-11.16
1362108,870,NSE_FO:BANKNIFTY04MAY2343300CE,04-05-2023 09:30,1,25,118.6,04-05-2023 10:30,0,25,108.75,246.25,8.31,94056.25,57,259056.25,-11.38
1361844,870,NSE_FO:BANKNIFTY04MAY2343200PE,03-05-2023 12:30,1,25,169.95,03-05-2023 13:15,0,25,132.5,936.25,22.04,93810,56.85,258810,-11.47
1361840,870,NSE_FO:BANKNIFTY04MAY2343200CE,03-05-2023 11:15,1,25,172,03-05-2023 12:30,0,25,145.75,656.25,15.26,92873.75,56.29,257873.75,-11.79
1361837,870,NSE_FO:BANKNIFTY04MAY2343200PE,03-05-2023 09:45,1,25,164.15,03-05-2023 11:15,0,25,147.85,407.5,9.93,92217.5,55.89,257217.5,-12.01
1350319,870,NSE_FO:BANKNIFTY04MAY2343000CE,28-04-2023 14:30,1,25,244.35,28-04-2023 15:15,0,25,260,-391.25,-6.4,91810,55.64,256810,-12.15
1350307,870,NSE_FO:BANKNIFTY04MAY2343000PE,28-04-2023 13:45,1,25,238.65,28-04-2023 14:30,0,25,239.4,-18.75,-0.31,92201.25,55.88,257201.25,-12.02
1350299,870,NSE_FO:BANKNIFTY04MAY2342900CE,28-04-2023 13:00,1,25,296.1,28-04-2023 13:45,0,25,315.2,-477.5,-6.45,92220,55.89,257220,-12.01
1350296,870,NSE_FO:BANKNIFTY04MAY2342900PE,28-04-2023 11:00,1,25,249.3,28-04-2023 13:00,0,25,218.55,768.75,12.33,92697.5,56.18,257697.5,-11.85
1350293,870,NSE_FO:BANKNIFTY04MAY2342800CE,28-04-2023 10:45,1,25,308.35,28-04-2023 11:00,0,25,337.75,-735,-9.53,91928.75,55.71,256928.75,-12.11
1350284,870,NSE_FO:BANKNIFTY04MAY2342900PE,28-04-2023 10:30,1,25,279.2,28-04-2023 10:45,0,25,290.8,-290,-4.15,92663.75,56.16,257663.75,-11.86
1350278,870,NSE_FO:BANKNIFTY04MAY2342900CE,28-04-2023 09:30,1,25,287.4,28-04-2023 10:30,0,25,262,635,8.84,92953.75,56.34,257953.75,-11.76
1350044,870,NSE_FO:BANKNIFTY27APR2342900PE,27-04-2023 13:30,1,25,47.6,27-04-2023 14:30,0,25,118.85,-1781.25,-149.68,92318.75,55.95,257318.75,-11.98
1350042,870,NSE_FO:BANKNIFTY27APR2342900CE,27-04-2023 12:45,1,25,66.65,27-04-2023 13:30,0,25,118,-1283.75,-77.04,94100,57.03,259100,-11.37
1350038,870,NSE_FO:BANKNIFTY27APR2342800PE,27-04-2023 11:30,1,25,73.25,27-04-2023 12:45,0,25,57.9,383.75,20.96,95383.75,57.81,260383.75,-10.93
1350035,870,NSE_FO:BANKNIFTY27APR2342800CE,27-04-2023 10:00,1,25,144.35,27-04-2023 11:30,0,25,117.1,681.25,18.88,95000,57.58,260000,-11.06
1349788,870,NSE_FO:BANKNIFTY27APR2342700CE,26-04-2023 13:00,1,25,135.1,26-04-2023 14:00,0,25,151.05,-398.75,-11.81,94318.75,57.16,259318.75,-11.29
1349784,870,NSE_FO:BANKNIFTY27APR2342800PE,26-04-2023 12:45,1,25,169.25,26-04-2023 13:00,0,25,198.8,-738.75,-17.46,94717.5,57.4,259717.5,-11.16
1349778,870,NSE_FO:BANKNIFTY27APR2342600CE,26-04-2023 12:15,1,25,161.1,26-04-2023 12:45,0,25,232,-1772.5,-44.01,95456.25,57.85,260456.25,-10.9
1349765,870,NSE_FO:BANKNIFTY27APR2342500PE,26-04-2023 10:15,1,25,123.3,26-04-2023 12:15,0,25,86.9,910,29.52,97228.75,58.93,262228.75,-10.3
1349446,870,NSE_FO:BANKNIFTY27APR2342600CE,25-04-2023 09:30,1,25,206.1,25-04-2023 09:45,0,25,286.1,-2000,-38.82,96318.75,58.38,261318.75,-10.61
1349183,870,NSE_FO:BANKNIFTY27APR2342400PE,24-04-2023 11:15,1,25,219.4,24-04-2023 11:45,0,25,243.15,-593.75,-10.82,98318.75,59.59,263318.75,-9.93
1349180,870,NSE_FO:BANKNIFTY27APR2342400CE,24-04-2023 10:15,1,25,189.65,24-04-2023 11:15,0,25,207.2,-438.75,-9.25,98912.5,59.95,263912.5,-9.72
1349177,870,NSE_FO:BANKNIFTY27APR2342400PE,24-04-2023 09:30,1,25,210.75,24-04-2023 10:15,0,25,249.45,-967.5,-18.36,99351.25,60.21,264351.25,-9.57
1348844,870,NSE_FO:BANKNIFTY27APR2342200PE,21-04-2023 10:45,1,25,249.85,21-04-2023 11:00,0,25,237.75,302.5,4.84,100318.75,60.8,265318.75,-9.24
1348839,870,NSE_FO:BANKNIFTY27APR2342400CE,21-04-2023 09:30,1,25,248.8,21-04-2023 10:45,0,25,180.9,1697.5,27.29,100016.25,60.62,265016.25,-9.34
1348522,870,NSE_FO:BANKNIFTY20APR2342300CE,20-04-2023 12:45,1,25,68.3,20-04-2023 14:00,0,25,18.05,1256.25,73.57,98318.75,59.59,263318.75,-9.93
1348518,870,NSE_FO:BANKNIFTY20APR2342300PE,20-04-2023 11:30,1,25,111.6,20-04-2023 12:45,0,25,105.55,151.25,5.42,97062.5,58.83,262062.5,-10.36
1348512,870,NSE_FO:BANKNIFTY20APR2342300CE,20-04-2023 10:15,1,25,92.1,20-04-2023 11:30,0,25,68.4,592.5,25.73,96911.25,58.73,261911.25,-10.41
1348204,870,NSE_FO:BANKNIFTY20APR2342100PE,19-04-2023 14:15,1,25,140.75,19-04-2023 15:15,0,25,137.35,85,2.42,96318.75,58.38,261318.75,-10.61
1348201,870,NSE_FO:BANKNIFTY20APR2342100CE,19-04-2023 13:15,1,25,180.2,19-04-2023 14:15,0,25,149.35,771.25,17.12,96233.75,58.32,261233.75,-10.64
1348196,870,NSE_FO:BANKNIFTY20APR2342200PE,19-04-2023 10:45,1,25,163.45,19-04-2023 13:15,0,25,169.95,-162.5,-3.98,95462.5,57.86,260462.5,-10.9
1347913,870,NSE_FO:BANKNIFTY20APR2342200PE,18-04-2023 14:15,1,25,171.6,18-04-2023 15:00,0,25,112.6,1475,34.38,95625,57.95,260625,-10.85
1347912,870,NSE_FO:BANKNIFTY20APR2342400CE,18-04-2023 13:30,1,25,189.75,18-04-2023 14:15,0,25,126.55,1580,33.31,94150,57.06,259150,-11.35
1347910,870,NSE_FO:BANKNIFTY20APR2342400PE,18-04-2023 12:30,1,25,179.9,18-04-2023 13:30,0,25,179.25,16.25,0.36,92570,56.1,257570,-11.89
1347905,870,NSE_FO:BANKNIFTY20APR2342400CE,18-04-2023 11:45,1,25,198.55,18-04-2023 12:30,0,25,191.6,173.75,3.5,92553.75,56.09,257553.75,-11.9
1347902,870,NSE_FO:BANKNIFTY20APR2342400PE,18-04-2023 10:45,1,25,195.15,18-04-2023 11:45,0,25,183.6,288.75,5.92,92380,55.99,257380,-11.96
1347795,870,NSE_FO:BANKNIFTY20APR2342400CE,18-04-2023 10:15,1,25,174.25,18-04-2023 10:45,0,25,208.65,-860,-19.74,92091.25,55.81,257091.25,-12.06
1347791,870,NSE_FO:BANKNIFTY20APR2342400PE,18-04-2023 09:30,1,25,201.5,18-04-2023 10:15,0,25,228.45,-673.75,-13.37,92951.25,56.33,257951.25,-11.76
1347503,870,NSE_FO:BANKNIFTY20APR2342100CE,17-04-2023 09:30,1,25,289.05,17-04-2023 10:00,0,25,209.05,2000,27.68,93625,56.74,258625,-11.53
1347138,870,NSE_FO:BANKNIFTY13APR2341700CE,13-04-2023 10:45,1,25,94,13-04-2023 11:00,0,25,60.2,845,35.96,91625,55.53,256625,-12.22
1347128,870,NSE_FO:BANKNIFTY13APR2341700PE,13-04-2023 10:15,1,25,102.65,13-04-2023 10:45,0,25,86.65,400,15.59,90780,55.02,255780,-12.5
1347121,870,NSE_FO:BANKNIFTY13APR2341700CE,13-04-2023 09:45,1,25,121.6,13-04-2023 10:15,0,25,91.4,755,24.84,90380,54.78,255380,-12.64
1346846,870,NSE_FO:BANKNIFTY13APR2341500CE,12-04-2023 14:30,1,25,147.75,12-04-2023 15:15,0,25,138.1,241.25,6.53,89625,54.32,254625,-12.9
1346838,870,NSE_FO:BANKNIFTY13APR2341500PE,12-04-2023 13:30,1,25,144.8,12-04-2023 14:30,0,25,123.05,543.75,15.02,89383.75,54.17,254383.75,-12.98
1346834,870,NSE_FO:BANKNIFTY13APR2341400CE,12-04-2023 12:15,1,25,154.95,12-04-2023 13:30,0,25,184.05,-727.5,-18.78,88840,53.84,253840,-13.17
1346830,870,NSE_FO:BANKNIFTY13APR2341400PE,12-04-2023 11:00,1,25,124.35,12-04-2023 12:15,0,25,128.35,-100,-3.22,89567.5,54.28,254567.5,-12.92
1346825,870,NSE_FO:BANKNIFTY13APR2341400CE,12-04-2023 09:30,1,25,146.3,12-04-2023 11:00,0,25,165.35,-476.25,-13.02,89667.5,54.34,254667.5,-12.88
1346589,870,NSE_FO:BANKNIFTY13APR2341200CE,11-04-2023 13:15,1,25,211.7,11-04-2023 13:30,0,25,218.55,-171.25,-3.24,90143.75,54.63,255143.75,-12.72
1346587,870,NSE_FO:BANKNIFTY13APR2341300PE,11-04-2023 13:00,1,25,163.85,11-04-2023 13:15,0,25,195,-778.75,-19.01,90315,54.74,255315,-12.66
1346585,870,NSE_FO:BANKNIFTY13APR2341300CE,11-04-2023 12:00,1,25,199.6,11-04-2023 13:00,0,25,194.1,137.5,2.76,91093.75,55.21,256093.75,-12.4
1346583,870,NSE_FO:BANKNIFTY13APR2341400PE,11-04-2023 11:30,1,25,215.1,11-04-2023 12:00,0,25,218.15,-76.25,-1.42,90956.25,55.12,255956.25,-12.44
1346579,870,NSE_FO:BANKNIFTY13APR2341300CE,11-04-2023 10:45,1,25,167,11-04-2023 11:30,0,25,211.45,-1111.25,-26.62,91032.5,55.17,256032.5,-12.42
1346293,870,NSE_FO:BANKNIFTY13APR2340900PE,10-04-2023 10:45,1,25,210.5,10-04-2023 12:00,0,25,181.2,732.5,13.92,92143.75,55.84,257143.75,-12.04
1346287,870,NSE_FO:BANKNIFTY13APR2341000CE,10-04-2023 09:30,1,25,257,10-04-2023 10:45,0,25,206.3,1267.5,19.73,91411.25,55.4,256411.25,-12.29
1345477,870,NSE_FO:BANKNIFTY06APR2340900CE,06-04-2023 09:30,1,25,117.45,06-04-2023 10:15,0,25,197.45,-2000,-68.11,90143.75,54.63,255143.75,-12.72
1345203,870,NSE_FO:BANKNIFTY06APR2340900PE,05-04-2023 11:30,1,25,185.35,05-04-2023 13:15,0,25,100.75,2115,45.64,92143.75,55.84,257143.75,-12.04
1345195,870,NSE_FO:BANKNIFTY06APR2340900CE,05-04-2023 10:45,1,25,163.6,05-04-2023 11:30,0,25,152.6,275,6.72,90028.75,54.56,255028.75,-12.76
1345191,870,NSE_FO:BANKNIFTY06APR2340900PE,05-04-2023 10:30,1,25,183.1,05-04-2023 10:45,0,25,190.9,-195,-4.26,89753.75,54.4,254753.75,-12.86
1345186,870,NSE_FO:BANKNIFTY06APR2340900CE,05-04-2023 09:45,1,25,169.75,05-04-2023 10:30,0,25,166.65,77.5,1.83,89948.75,54.51,254948.75,-12.79
1345184,870,NSE_FO:BANKNIFTY06APR2340900PE,05-04-2023 09:30,1,25,181.3,05-04-2023 09:45,0,25,192.2,-272.5,-6.01,89871.25,54.47,254871.25,-12.81
1321333,870,NSE_FO:BANKNIFTY06APR2340800CE,03-04-2023 15:00,1,25,222.7,03-04-2023 15:15,0,25,222.7,0,0,90143.75,54.63,255143.75,-12.72
1321320,870,NSE_FO:BANKNIFTY06APR2340700PE,03-04-2023 13:45,1,25,222.45,03-04-2023 15:00,0,25,182.2,1006.25,18.09,90143.75,54.63,255143.75,-12.72
1321313,870,NSE_FO:BANKNIFTY06APR2340700CE,03-04-2023 13:00,1,25,248.4,03-04-2023 13:45,0,25,259,-265,-4.27,89137.5,54.02,254137.5,-13.07
1321296,870,NSE_FO:BANKNIFTY06APR2340600PE,03-04-2023 11:45,1,25,230.35,03-04-2023 13:00,0,25,200.8,738.75,12.83,89402.5,54.18,254402.5,-12.98
1321285,870,NSE_FO:BANKNIFTY06APR2340600CE,03-04-2023 10:45,1,25,269.05,03-04-2023 11:45,0,25,278,-223.75,-3.33,88663.75,53.74,253663.75,-13.23
1321280,870,NSE_FO:BANKNIFTY06APR2340700PE,03-04-2023 10:00,1,25,283.15,03-04-2023 10:45,0,25,296.75,-340,-4.8,88887.5,53.87,253887.5,-13.15
1321090,870,NSE_FO:BANKNIFTY06APR2340600PE,31-03-2023 14:45,1,25,305.65,31-03-2023 15:15,0,25,289.8,396.25,5.19,89227.5,54.08,254227.5,-13.04
1321076,870,NSE_FO:BANKNIFTY06APR2340600CE,31-03-2023 14:15,1,25,307.85,31-03-2023 14:45,0,25,309.2,-33.75,-0.44,88831.25,53.84,253831.25,-13.17
1321065,870,NSE_FO:BANKNIFTY06APR2340600PE,31-03-2023 12:45,1,25,319.2,31-03-2023 14:15,0,25,312.55,166.25,2.08,88865,53.86,253865,-13.16
1321062,870,NSE_FO:BANKNIFTY06APR2340500CE,31-03-2023 12:15,1,25,309.75,31-03-2023 12:45,0,25,354.65,-1122.5,-14.5,88698.75,53.76,253698.75,-13.22
1321057,870,NSE_FO:BANKNIFTY06APR2340500PE,31-03-2023 11:30,1,25,314,31-03-2023 12:15,0,25,311.9,52.5,0.67,89821.25,54.44,254821.25,-12.83
1321053,870,NSE_FO:BANKNIFTY06APR2340400CE,31-03-2023 10:15,1,25,366.25,31-03-2023 11:30,0,25,364,56.25,0.61,89768.75,54.41,254768.75,-12.85
1310988,870,NSE_FO:BANKNIFTY29MAR2339700CE,29-03-2023 10:15,1,25,123.8,29-03-2023 10:30,0,25,226.75,-2573.75,-83.16,89712.5,54.37,254712.5,-12.87
1310983,870,NSE_FO:BANKNIFTY29MAR2339700PE,29-03-2023 09:45,1,25,124.3,29-03-2023 10:15,0,25,107.9,410,13.19,92286.25,55.93,257286.25,-11.99
1310979,870,NSE_FO:BANKNIFTY29MAR2339700CE,29-03-2023 09:30,1,25,129.75,29-03-2023 09:45,0,25,123.2,163.75,5.05,91876.25,55.68,256876.25,-12.13
1300162,870,NSE_FO:BANKNIFTY29MAR2339500PE,28-03-2023 13:00,1,25,171.05,28-03-2023 13:30,0,25,196.35,-632.5,-14.79,91712.5,55.58,256712.5,-12.19
1300052,870,NSE_FO:BANKNIFTY29MAR2339400CE,28-03-2023 12:30,1,25,235.1,28-03-2023 13:00,0,25,280.2,-1127.5,-19.18,92345,55.97,257345,-11.97
1300043,870,NSE_FO:BANKNIFTY29MAR2339400PE,28-03-2023 11:15,1,25,171.85,28-03-2023 12:30,0,25,164.3,188.75,4.39,93472.5,56.65,258472.5,-11.58
1300037,870,NSE_FO:BANKNIFTY29MAR2339400CE,28-03-2023 10:30,1,25,241.8,28-03-2023 11:15,0,25,248.9,-177.5,-2.94,93283.75,56.54,258283.75,-11.65
1300035,870,NSE_FO:BANKNIFTY29MAR2339500PE,28-03-2023 09:45,1,25,216.8,28-03-2023 10:30,0,25,226.85,-251.25,-4.64,93461.25,56.64,258461.25,-11.59
1299817,870,NSE_FO:BANKNIFTY29MAR2339400CE,27-03-2023 13:15,1,25,294.2,27-03-2023 14:00,0,25,319.05,-621.25,-8.45,93712.5,56.8,258712.5,-11.5
1299815,870,NSE_FO:BANKNIFTY29MAR2339500PE,27-03-2023 11:45,1,25,279.2,27-03-2023 13:15,0,25,305.95,-668.75,-9.58,94333.75,57.17,259333.75,-11.29
1299714,870,NSE_FO:BANKNIFTY29MAR2339400CE,27-03-2023 10:45,1,25,321.6,27-03-2023 11:45,0,25,350,-710,-8.83,95002.5,57.58,260002.5,-11.06
1293459,870,NSE_FO:BANKNIFTY29MAR2339600PE,24-03-2023 09:45,1,25,341.5,24-03-2023 10:15,0,25,371.45,-748.75,-8.77,95712.5,58.01,260712.5,-10.82
1293373,870,NSE_FO:BANKNIFTY29MAR2339500CE,24-03-2023 09:30,1,25,405.8,24-03-2023 09:45,0,25,455.85,-1251.25,-12.33,96461.25,58.46,261461.25,-10.56
1293090,870,NSE_FO:BANKNIFTY23MAR2339800CE,23-03-2023 09:30,1,25,138.3,23-03-2023 10:00,0,25,218.3,-2000,-57.85,97712.5,59.22,262712.5,-10.13
1292797,870,NSE_FO:BANKNIFTY23MAR2340000PE,22-03-2023 11:30,1,25,219.6,22-03-2023 11:45,0,25,225.05,-136.25,-2.48,99712.5,60.43,264712.5,-9.45
1292790,870,NSE_FO:BANKNIFTY23MAR2339900CE,22-03-2023 11:15,1,25,260.3,22-03-2023 11:30,0,25,303,-1067.5,-16.4,99848.75,60.51,264848.75,-9.4
1292782,870,NSE_FO:BANKNIFTY23MAR2339900PE,22-03-2023 11:00,1,25,212.7,22-03-2023 11:15,0,25,221.95,-231.25,-4.35,100916.25,61.16,265916.25,-9.04
1292778,870,NSE_FO:BANKNIFTY23MAR2339900CE,22-03-2023 10:15,1,25,261.25,22-03-2023 11:00,0,25,265.2,-98.75,-1.51,101147.5,61.3,266147.5,-8.96
